BookId,Title,CoverLink,Author,RatingCount,Rating,PublishedDate,Publisher,Genre,ISBN
10329483,A Heart Revealed,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1298868626l/10329483.jpg,Julie Lessman,1857,4.29,September 1st 2011,Revell,Christian Fiction,9780800734169
511528,The Lottie Project,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1299421958l/511528.jpg,"Vicky Ireland, Jacqueline Wilson",8166,3.73,1997,Nick Hern Books,Childrens,9781854599117
2917367,The Bell at Sealey Head,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442194241l/2917367._SY475_.jpg,Patricia A. McKillip,2425,3.99,September 2nd 2008,Ace Books,Fantasy,9780441016303
3064278,ÎÎ±ÏÏÎ¼Î­Î½Î± ÏÏÎ¼Î±ÏÎ±,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1206040965l/3064278.jpg,"Dido Sotiriou, ÎÎ¹Î´Ï Î£ÏÏÎ·ÏÎ¯Î¿Ï",3146,4.36,1962,ÎÎ­Î´ÏÎ¿Ï,Fiction,9789600400830
13438524,Flight Behavior,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352212134l/13438524.jpg,Barbara Kingsolver,80174,3.79,November 1st 2012,HarperCollins,Fiction,9780062124265
15710495,Truth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1364834293l/15710495.jpg,Sherri Hayes,2310,4.14,July 2nd 2013,The Writer's Coffee Shop Publishing House,Erotica-BDSM,9781612131610
137972,The Last Vampire,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408924863l/137972.jpg,Christopher Pike,8693,3.92,May 1st 1994,Hodder Childrens,Young Adult,9780340877456
15814479,"Dear Life, You Suck",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353871823l/15814479.jpg,Scott Blagden,1181,3.75,March 26th 2013,HMH Books for Young Readers,Young Adult,9780547904313
111831,The Last Convertible,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1427945506l/111831.jpg,Anton Myrer,1754,4.23,March 1978,Harper Perennial,Fiction,9780060934057
836610,"Fruits Basket, Vol. 10",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393736388l/836610.jpg,"Natsuki Takaya, Alethea Nibley, Athena Nibley",15616,4.46,October 18th 2002,Tokyopop,Sequential Art-Manga,9781595324054
1783281,Legacy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347339014l/1783281.jpg,Kate Brian,7010,4.07,January 1st 2008,Simon  Schuster Books for Young Readers,Young Adult,9781416950424
597040,The Carpet People,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356128902l/597040.jpg,Terry Pratchett,12453,3.72,November 15th 1971,Transworld Publishers,Fantasy,9780552527521
5137,The Flame Trees of Thika: Memories of an African Childhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924891l/5137.jpg,Elspeth Huxley,5171,4.12,1959,Penguin Classics,Cultural-Africa,9780141183787
901111,Tanakh: The Holy Scriptures,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344674999l/901111.jpg,"Anonymous, Jewish Publication Society",2736,4.38,-450,The Jewish Publication Society,Religion,9780827603660
45169,Step on a Crack,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442786367l/45169._SY475_.jpg,"James Patterson, Michael Ledwidge",42935,4.02,February 6th 2007,Little Brown and Company,Mystery,9780316013949
143691,Shadow Man,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1566074273l/143691._SY475_.jpg,Cody McFadyen,11349,4.14,June 13th 2006,Bantam,Thriller,9780553589931
41958,Nights of Rain and Stars,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355496059l/41958.jpg,Maeve Binchy,16865,3.69,2004,Orion Books,Fiction,9780752865362
862108,"City of Darkness, City of Light",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320479678l/862108.jpg,Marge Piercy,1176,3.93,1996,Ballantine Books,Historical-Historical Fiction,9780449912751
1033346,Kensuke's Kingdom,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337229972l/1033346.jpg,"Michael Morpurgo, Michael Foreman",13896,4.11,January 1st 1999,Egmont,Fiction,9781405221740
16315,Crooked House,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386923185l/16315.jpg,Agatha Christie,39345,4.05,1948,Minotaur Books,Mystery,9780312981662
9526,Embroideries,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435710493l/9526._SX318_.jpg,"Marjane Satrapi, Anjali Singh",18925,3.87,2003,Pantheon,Sequential Art-Graphic Novels,9780375714672
13325079,Billy Lynn's Long Halftime Walk,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336052759l/13325079.jpg,Ben Fountain,28090,3.8,May 1st 2012,Ecco,Fiction,9780060885595
5055,Night Over Water,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388249830l/5055.jpg,Ken Follett,19465,3.82,September 28th 1991,NAL,Fiction,9780451211477
1946,"Little Women, Little Men, Jo's Boys",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1309283581l/1946.jpg,"Louisa May Alcott, Elaine Showalter",5435,4.34,1868,Library of America,Classics,9781931082730
6340016,Lit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439526383l/6340016._SY475_.jpg,Mary Karr,23424,3.92,November 3rd 2009,Harper,Autobiography-Memoir,9780060596989
32430,The Bad Place,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388294158l/32430.jpg,Dean Koontz,33018,3.9,January 13th 1990,Berkley,Horror,9780425195482
1988040,Le Lys dans la vallÃ©e,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1471192526l/1988040._SY475_.jpg,HonorÃ© de Balzac,4331,3.69,1835,Folio,Classics,9782070361120
107792,Gentle Warrior,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394990716l/107792.jpg,Julie Garwood,14703,4.06,October 1985,Pocket Books,Romance-Historical Romance,9780671737801
60483,Music for Chameleons,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493205238l/60483._SY475_.jpg,Truman Capote,8556,4.08,1980,Penguin,Short Stories,9780141184616
126507,Lost Light,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388241213l/126507.jpg,Michael Connelly,45614,4.19,April 1st 2003,Vision,Mystery,9780446611633
10816297,Kill Shot,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390441073l/10816297.jpg,Vince Flynn,43475,4.3,February 7th 2012,Emily Bestler Atria Simon & Schuster,Fiction,9781416595205
15817326,With Everything I Am,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1352928074l/15817326.jpg,Kristen Ashley,18089,4.29,November 20th 2012,Kristen Ashley,Fantasy-Paranormal,9781301073849
26031279,Demigods & Magicians: Percy and Annabeth Meet the Kanes,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1533071578l/26031279.jpg,"Rick Riordan, Antonio Caparo",9922,4.34,April 5th 2016,Disney-Hyperion,Fantasy,9781484732786
23492741,The Marriage of Opposites,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438581390l/23492741._SY475_.jpg,Alice Hoffman,49111,3.89,August 1st 2015,Simon  Schuster,Historical-Historical Fiction,9781451693591
24963,Greenwitch,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531230073l/24963.jpg,Susan Cooper,26430,4.01,1974,Margaret K. McElderry Books,Fantasy,9780689840340
1724365,Sharp Teeth,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442269481l/1724365._SY475_.jpg,Toby Barlow,4344,3.88,2007,Harper,Poetry,9780061430220
10822,Three Beloved Classics by E. B. White: Charlotte's Web/the Trumpet of the Swan/Stuart Little,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416428816l/10822.jpg,"E.B. White, Garth Williams, Edward Frascino",3619,4.21,September 1972,HarperCollins Publishers,Childrens,9780064400619
6359133,Loving Mr. Darcy: Journeys Beyond Pemberley,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397419525l/6359133.jpg,Sharon Lathan,1904,3.7,May 1st 2008,Sourcebooks Landmark,Romance,9781402217418
2841694,Much Ado About Anne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388892726l/2841694.jpg,Heather Vogel Frederick,7082,4.27,September 16th 2008,Simon  Schuster Books for Young Readers,Realistic Fiction,9780689855665
175828,Iron Lake,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388232141l/175828.jpg,William Kent Krueger,17369,3.93,August 1998,Pocket Star,Mystery,9780671016975
44236,"The Civil War, Vol. 1: Fort Sumter to Perryville",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1345035610l/44236.jpg,Shelby Foote,11000,4.42,November 12th 1958,Vintage,History,9780394746234
2073686,Tales From the Hood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397791708l/2073686.jpg,"Michael Buckley, Peter Ferguson",18123,4.3,2008,Amulet Books,Fantasy,9780810994782
670686,à¦¶à¦à§à¦à§ à¦¸à¦®à¦à§à¦°,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470202217l/670686._SY475_.jpg,"Satyajit Ray, à¦¸à¦®à§à¦° à¦¸à¦°à¦à¦¾à¦°",2673,4.58,January 2002,Ananda Publishers Pvt. Ltd.,Science Fiction,9788177562323
762053,Key of Light,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1178133365l/762053._SY475_.jpg,Nora Roberts,55171,4.17,October 28th 2003,Jove,Romance,9780515136289
10000,The Face of Another,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320415026l/10000.jpg,"KÅbÅ Abe, E. Dale Saunders",3230,3.77,1964,Vintage,Fiction,9780375726538
155206,The Romanovs: The Final Chapter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333577585l/155206.jpg,Robert K. Massie,6351,4.04,November 17th 1995,Random House Trade Paperbacks,History,9780345406408
613218,When My Name Was Keoko,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320512859l/613218.jpg,Linda Sue Park,5177,4.11,March 18th 2002,Yearling,Historical-Historical Fiction,9780440419440
649361,Farewell to Manzanar: A True Story of Japanese American Experience During and After the World War II Internment,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1481673039l/649361._SY475_.jpg,"Jeanne Wakatsuki Houston, James D. Houston",11764,3.61,1972,Dell,Nonfiction,9780553272581
74043,Kissing Sin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406924057l/74043.jpg,Keri Arthur,16404,4.07,January 30th 2007,Random House,Fantasy-Urban Fantasy,9780553588460
2305862,Havemercy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428667976l/2305862.jpg,"Jaida Jones, Danielle Bennett",2647,3.63,January 1st 2008,Spectra,Fantasy,9780553806960
12764,The Death of Artemio Cruz,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388362153l/12764.jpg,"Carlos Fuentes, Alfred MacAdam",8589,3.86,1962,"Farrar, Straus and Giroux",Fiction,9780374522834
16182,The Favored Child,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1402385018l/16182.jpg,Philippa Gregory,10981,3.62,1989,Washington Square Press,Historical-Historical Fiction,9780743249300
640029,Nobody's Princess,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320503118l/640029.jpg,Esther M. Friesner,12520,3.68,January 1st 2007,Random House Books for Young Readers,Historical-Historical Fiction,9780375875281
8350864,Dark Matter,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1504563569l/8350864.jpg,Michelle Paver,10208,3.96,October 21st 2010,Orion,Horror,9781409123781
21400356,Debt Inheritance,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1395175825l/21400356.jpg,Pepper Winters,22616,3.79,August 14th 2014,CreateSpace,Dark,9781500607531
11746102,Biting Cold,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1316664429l/11746102.jpg,Chloe Neill,21958,4.15,August 1st 2012,New American Library,Fantasy-Urban Fantasy,9780451237019
15790833,Game,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1366557615l/15790833.jpg,Barry Lyga,10844,4.22,March 26th 2013,"Little, Brown Books for Young Readers",Young Adult,9780316125871
2535732,Toby Alone,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408929918l/2535732.jpg,"TimothÃ©e de Fombelle, Sarah Ardizzone",3093,4.23,2006,Walker Books,Novels,9781406313154
961831,The Shadowy Horses,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428617658l/961831.jpg,Susanna Kearsley,18174,3.94,1997,Jove,Historical-Historical Fiction,9780515124644
4806,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388462711l/4806.jpg,"Dava Sobel, Neil Armstrong",56054,3.96,October 19th 1995,Walker Books,History,9780802714626
7058405,The Ice Princess,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347445122l/7058405.jpg,"Camilla LÃ¤ckberg, Steven T. Murray",56627,3.72,2004,Pegasus,Mystery,9781605980928
34524,Where's My Cow?,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1168566214l/34524._SX318_.jpg,"Terry Pratchett, Melvyn Grant",9836,4.12,2005,Doubleday,Fantasy,9780385609371
24156,Judy Moody Gets Famous!,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348750794l/24156.jpg,"Megan McDonald, Peter H. Reynolds",9309,4.05,2001,Candlewick Press,Childrens,9780763619312
458313,Haunting Rachel,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174937041l/458313.jpg,Kay Hooper,3086,3.86,December 1st 1998,Bantam,Mystery,9780553587715
216196,The Burn Journals,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388561751l/216196.jpg,Brent Runyon,6993,3.85,September 14th 2004,Vintage,Young Adult,9781400096428
6280379,The Children's Book,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320548114l/6280379.jpg,A.S. Byatt,14505,3.67,April 21st 2009,Knopf,Fiction,9780307272096
7857713,Wolfsbane,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388225494l/7857713.jpg,Patricia Briggs,9067,4.08,November 2nd 2010,Ace Books,Fantasy,9780441019540
10174795,Glow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312847982l/10174795.jpg,Amy Kathleen Ryan,13046,3.52,September 13th 2011,St. Martin's Griffin,Young Adult,9780312590567
1878,"The History of Sexuality, Volume 2: The Use of Pleasure",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486775250l/1878.jpg,"Michel Foucault, Robert Hurley",3358,4.07,1984,Vintage,Philosophy,9780394751221
609870,The Vow,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387752760l/609870.jpg,"Kim Carpenter, Krickitt Carpenter, John R. Perry",25159,3.78,June 1st 2000,B&H Publishing Group,Nonfiction,9780805421309
143728,How to Be a Pirate,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388331330l/143728.jpg,Cressida Cowell,13675,4.08,2004,"Little, Brown and Company",Fantasy,9780316155984
50695,Everyman,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327649258l/50695.jpg,Philip Roth,16254,3.59,May 9th 2006,Vintage,Fiction,9780307277718
17570751,Searching for Perfect,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1384898832l/17570751.jpg,Jennifer Probst,6236,4.05,April 29th 2014,Gallery Books,Romance,9781476744988
73051,Better than Life,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1301794541l/73051.jpg,Grant Naylor,11584,4.06,October 25th 1990,Roc,Science Fiction,9780451452313
12882349,Submerged,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1318687513l/12882349.jpg,Dani Pettrey,11690,4.08,April 15th 2012,Bethany House,Christian Fiction,9781441271167
47061,Twice-Told Tales,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403189952l/47061.jpg,"Nathaniel Hawthorne, Rosemary Mahoney",2666,3.9,1837,Modern Library,Classics,9780375757884
16115,A Dance to the Music of Time: 2nd Movement,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924230l/16115.jpg,Anthony Powell,1389,4.3,1964,University of Chicago Press,Fiction,9780226677163
129223,The Well of Loneliness,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415588651l/129223.jpg,"Radclyffe Hall, Esther Suxey",12239,3.68,1928,Wordsworth Editions,LGBT,9781840224559
233904,Searching for Caleb,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403165193l/233904.jpg,Anne Tyler,5708,3.89,1975,Ballantine Books,Fiction,9780449911747
3157877,Generation Dead,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1325271891l/3157877.jpg,Daniel Waters,12549,3.59,May 1st 2008,Hyperion Books for Children,Young Adult,9781423109211
22193,You're the One That I Want,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348306159l/22193.jpg,Cecily von Ziegesar,18514,3.71,October 2004,Poppy,Young Adult,9780316735162
32957,Caramelo,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408223495l/32957.jpg,Sandra Cisneros,10169,3.9,September 24th 2002,Vintage,Fiction,9780679742586
